status,homepro_name,homepro_brand,homepro_url,expected_twd_name,expected_twd_url,matched_twd_name,matched_twd_url,confidence
NOT_FOUND,หน้าต่างบานเลื่อน อะลูมิเนียม S-S มุ้ง WINDOW ASIA F10 100X110 ซม. สีขาว,WINDOW ASIA,https://www.homepro.co.th/p/1164214,หน้าต่างอะลูมิเนียมบานเลื่อน FRAMEX รุ่น 2 บาน+มุ้ง SS ขนาด 100 x 110 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60277547,,,0
NOT_FOUND,หน้าต่างบานเลื่อน อะลูมิเนียม S-S AZLE 100x100 ซม. สีชา,AZLE,https://www.homepro.co.th/p/1182992,หน้าต่างอะลูมิเนียมบานเลื่อน NK รุ่น 2 บานไม่มีมุ้งลวด ขนาด 100 x 99 ซม. สีชา,https://www.thaiwatsadu.com/th/sku/60270821,,,0
NOT_FOUND,หน้าต่างกระจกซ้อน อะลูมิเนียม AZLE 60x50 ซม. สีขาว,AZLE,https://www.homepro.co.th/p/1182972,หน้าต่างอะลูมิเนียมเกล็ดซ้อน NK รุ่น กระจกฝ้า ขนาด 70 x 45 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60195218,,,0
NOT_FOUND,เครื่องเป่าลมไร้สาย (เฉพาะตัวเครื่อง) DEWALT DCE100N-KR 18 โวลต์,DEWALT,https://www.homepro.co.th/p/1180588?lang=th&gad_source=1&gclid=CjwKCAjwvIWzBhAlEiwAHHWgvVeCZ0M1DF1UZ8xzUtS0iKGzJxT6-9_gvMJKm6nPmfwSs7Gd7IqpChoCaM0QAvD_BwE,เครื่องเป่าลมไร้สาย 20 โวลต์ Max DEWALT รุ่น DCE100N-KR (ไม่รวมแบต),https://www.thaiwatsadu.com/th/sku/60344500,,,0
NOT_FOUND,ชุดสว่านและไขควงกระแทกไร้สาย (พร้อมแบตเตอรี่) ROWEL RW-PT-CSD201 20 โวลต์,ROWEL,https://www.homepro.co.th/p/1251479?srsltid=AfmBOopCd3mQ9Yghy2gIsiHn5QK52pClTMnTFX_9tE5wHo5CyH4SRzbl,ชุดสว่านกระแทกและไขควงกระแทกไร้สาย 20V Brushless ROWEL รุ่น RW-PT-CSD201 (รวมแบต 2 Ah x 2),https://www.thaiwatsadu.com/th/sku/60403207,,,0
NOT_FOUND,กระดาษทรายขัดไม้-ขัดแห้ง เบอร์ 0 SHARK 9X11 นิ้ว,SHARK,https://www.homepro.co.th/p/1200320,กระดาษทรายขัดแห้ง เบอร์ 0 SHARK รุ่น KACS 0000 ขนาด 9 x 11 นิ้ว สีน้ำตาล,https://www.thaiwatsadu.com/th/sku/60130391,,,0
NOT_FOUND,กระดาษทรายขัดไม้-ขัดแห้ง เบอร์ 2 SHARK 9X11 นิ้ว,SHARK,https://www.homepro.co.th/p/1200329,กระดาษทรายขัดแห้ง เบอร์ 2 SHARK รุ่น KACS 0002 ขนาด 9 x 11 นิ้ว สีน้ำตาล,https://www.thaiwatsadu.com/th/sku/60130393,,,0
NOT_FOUND,กระดาษทรายขัดเหล็ก เบอร์ 320 TOA,TOA,https://www.homepro.co.th/p/82183,กระดาษทรายน้ำ เบอร์ 320 NITTO ขนาด 9 x 11 นิ้ว สีน้ำตาล,https://www.thaiwatsadu.com/th/sku/60012840,,,0
NOT_FOUND,กาวร้อน OJO 20 ก. สีใส,OJO,https://www.homepro.co.th/p/1104824,กาวร้อน OJO รุ่น 190385 ขนาด 20 กรัม สีใส,https://www.thaiwatsadu.com/th/sku/60304091,,,0
NOT_FOUND,กิ๊บจับสลิง FITT 5/16 นิ้ว 2 ชิ้น,FITT,https://www.homepro.co.th/p/1012452,กิ๊บจับสลิง PAN SIAM ขนาด 5/16 นิ้ว สีซิงค์ขาว,https://www.thaiwatsadu.com/th/sku/60155713,,,0
